Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e
Greece,GRC,2027,Dairy Products,Europe,Northern,High income,11.214654380297473,45436.160910000006,114907.22896494715,419.0545849731703,344805945.1726609
Greece,GRC,2027,Frozen Food,Europe,Northern,High income,11.214654380297473,45436.160910000006,24884.110177244373,151.1031946031632,100221633.42782663
Greece,GRC,2027,Fruits & Vegetables,Europe,Northern,High income,11.214654380297473,45436.160910000006,188623.79725669455,590.922737242163,667180264.0181136
Greece,GRC,2027,Grains & Cereals,Europe,Northern,High income,11.214654380297473,45436.160910000006,137286.36350182747,140.1316069225371,196297511.47073516
Greece,GRC,2027,Meat & Seafood,Europe,Northern,High income,11.214654380297473,45436.160910000006,101564.19263837252,1837.4413509599722,2468352080.5636096
Greece,GRC,2027,Prepared Food,Europe,Northern,High income,11.214654380297473,45436.160910000006,59705.23979015066,490.20398930963864,308511892.3363345
Guatemala,GTM,2027,Bakery Items,Americas,Northern,Upper-Middle income,17.829591027703042,9438.954570000002,120490.69590752212,428.8961336658802,231040314.26255915
Guatemala,GTM,2027,Beverages,Americas,Northern,Upper-Middle income,17.829591027703042,9438.954570000002,47276.08520803061,125.19108516396618,96865619.77133761
Guatemala,GTM,2027,Dairy Products,Americas,Northern,Upper-Middle income,17.829591027703042,9438.954570000002,151741.0445790335,490.20398930963864,517148994.81656355
Guatemala,GTM,2027,Frozen Food,Americas,Northern,Upper-Middle income,17.829591027703042,9438.954570000002,39912.77491257958,228.3122393083906,121432713.53254355
Guatemala,GTM,2027,Fruits & Vegetables,Americas,Northern,Upper-Middle income,17.829591027703042,9438.954570000002,285424.48080720374,776.7581657577655,1100301575.26192
Guatemala,GTM,2027,Grains & Cereals,Americas,Northern,Upper-Middle income,17.829591027703042,9438.954570000002,227672.86070339585,197.20501432607404,308511892.3363345
Guatemala,GTM,2027,Meat & Seafood,Americas,Northern,Upper-Middle income,17.829591027703042,9438.954570000002,151741.0445790335,1955.6477345263745,4018685851.498968
Guatemala,GTM,2027,Prepared Food,Americas,Northern,Upper-Middle income,17.829591027703042,9438.954570000002,86191.01492380437,561.0195729091189,372417906.05032045
Guinea-Bissau,GNB,2027,Bakery Items,Africa,Northern,Lower-Middle income,1.9278116769599998,1215.90264,21087.18359663851,96.12914674415116,96865619.77133761
Guinea-Bissau,GNB,2027,Beverages,Africa,Northern,Lower-Middle income,1.9278116769599998,1215.90264,13183.735309367552,93.34042383016383,96865619.77133761
Guinea-Bissau,GNB,2027,Dairy Products,Africa,Northern,Lower-Middle income,1.9278116769599998,1215.90264,27021.194375997427,96.12914674415116,111726920.77736817
Guinea-Bissau,GNB,2027,Frozen Food,Africa,Northern,Lower-Middle income,1.9278116769599998,1215.90264,13183.735309367552,93.34042383016383,96865619.77133761
Guinea-Bissau,GNB,2027,Fruits & Vegetables,Africa,Northern,Lower-Middle income,1.9278116769599998,1215.90264,43097.604311459494,130.6095086843811,165394349.7667842
Guinea-Bissau,GNB,2027,Grains & Cereals,Africa,Northern,Lower-Middle income,1.9278116769599998,1215.90264,33075.89703562791,93.34042383016383,96865619.77133761
Guinea-Bissau,GNB,2027,Meat & Seafood,Africa,Northern,Lower-Middle income,1.9278116769599998,1215.90264,24482.523143963997,262.45550636725613,698398542.0887451
Guinea-Bissau,GNB,2027,Prepared Food,Africa,Northern,Lower-Middle income,1.9278116769599998,1215.90264,17349.73681855952,109.24926709149038,96865619.77133761
Honduras,HND,2027,Bakery Items,Americas,Northern,Upper-Middle income,9.841174828444673,6458.16132,68428.65195019708,245.31030685860057,137005218.80776018
Honduras,HND,2027,Beverages,Americas,Northern,Upper-Middle income,9.841174828444673,6458.16132,26608.82946036115,93.34042383016383,96865619.77133761
Honduras,HND,2027,Dairy Products,Americas,Northern,Upper-Middle income,9.841174828444673,6458.16132,88561.38918693757,276.19416690959093,322864468.6922763
Honduras,HND,2027,Frozen Food,Americas,Northern,Upper-Middle income,9.841174828444673,6458.16132,20299.66259552149,117.02502796809078,96865619.77133761
Honduras,HND,2027,Fruits & Vegetables,Americas,Northern,Upper-Middle income,9.841174828444673,6458.16132,156531.5469473762,457.64898917678784,553180303.8605664
Honduras,HND,2027,Grains & Cereals,Americas,Northern,Upper-Middle income,9.841174828444673,6458.16132,109057.18780156417,117.02502796809078,165394349.7667842
Honduras,HND,2027,Meat & Seafood,Americas,Northern,Upper-Middle income,9.841174828444673,6458.16132,70967.01717033981,1071.147213427552,1987054859.9460585
Honduras,HND,2027,Prepared Food,Americas,Northern,Upper-Middle income,9.841174828444673,6458.16132,44597.11595639903,270.7643502566986,196297511.47073516
Hong Kong,HKG,2027,Bakery Items,Asia,Northern,High income,7.380923205443585,65543.0156,61082.76247774543,228.3122393083906,127235636.49057004
Hong Kong,HKG,2027,Beverages,Asia,Northern,High income,7.380923205443585,65543.0156,23873.659253954807,93.34042383016383,96865619.77133761
Hong Kong,HKG,2027,Dairy Products,Asia,Northern,High income,7.380923205443585,65543.0156,79680.1953476086,292.3696883907925,273638655.10439515
Hong Kong,HKG,2027,Frozen Food,Asia,Northern,High income,7.380923205443585,65543.0156,19355.140626448687,136.67624303202754,96865619.77133761
Hong Kong,HKG,2027,Fruits & Vegetables,Asia,Northern,High income,7.380923205443585,65543.0156,132246.8531780654,397.473161647085,449506632.59855723
Hong Kong,HKG,2027,Grains & Cereals,Asia,Northern,High income,7.380923205443585,65543.0156,108082.57892493634,125.19108516396618,168813550.44139758
Hong Kong,HKG,2027,Meat & Seafood,Asia,Northern,High income,7.380923205443585,65543.0156,79680.1953476086,1565.2399910028696,1948905278.7420523
Hong Kong,HKG,2027,Prepared Food,Asia,Northern,High income,7.380923205443585,65543.0156,40368.37183512451,330.07578729051033,178526265.330622
Hungary,HUN,2027,Bakery Items,Europe,Northern,High income,9.873407322039553,29713.29972,74486.50849350113,245.31030685860057,156908279.40997386
Hungary,HUN,2027,Beverages,Europe,Northern,High income,9.873407322039553,29713.29972,27790.687604003764,93.34042383016383,96865619.77133761
Hungary,HUN,2027,Dairy Products,Europe,Northern,High income,9.873407322039553,29713.29972,94337.75684076938,332.92912832487406,308511892.3363345
Hungary,HUN,2027,Frozen Food,Europe,Northern,High income,9.873407322039553,29713.29972,21737.24325164907,145.88066050764107,96865619.77133761
Hungary,HUN,2027,Fruits & Vegetables,Europe,Northern,High income,9.873407322039553,29713.29972,164930.1791608939,561.0195729091189,627402088.6642445
Hungary,HUN,2027,Grains & Cereals,Europe,Northern,High income,9.873407322039553,29713.29972,132246.8531780654,140.1316069225371,196297511.47073516
Hungary,HUN,2027,Meat & Seafood,Europe,Northern,High income,9.873407322039553,29713.29972,93977.35032163908,1594.892515688815,2200791398.7321897
Hungary,HUN,2027,Prepared Food,Europe,Northern,High income,9.873407322039553,29713.29972,54579.38658697058,423.57500296800515,245601458.5972343
Iceland,ISL,2027,Bakery Items,Europe,Northern,High income,0.33429566830822405,59695.39529,13183.735309367552,93.34042383016383,96865619.77133761
Iceland,ISL,2027,Beverages,Europe,Northern,High income,0.33429566830822405,59695.39529,13183.735309367552,93.34042383016383,96865619.77133761
Iceland,ISL,2027,Dairy Products,Europe,Northern,High income,0.33429566830822405,59695.39529,13852.080432548382,93.34042383016383,96865619.77133761
Iceland,ISL,2027,Frozen Food,Europe,Northern,High income,0.33429566830822405,59695.39529,13183.735309367552,93.34042383016383,96865619.77133761
Iceland,ISL,2027,Fruits & Vegetables,Europe,Northern,High income,0.33429566830822405,59695.39529,13852.080432548382,93.34042383016383,96865619.77133761
Iceland,ISL,2027,Grains & Cereals,Europe,Northern,High income,0.33429566830822405,59695.39529,13852.080432548382,93.34042383016383,96865619.77133761
Iceland,ISL,2027,Meat & Seafood,Europe,Northern,High income,0.33429566830822405,59695.39529,13183.735309367552,134.49048000851215,114066450.28099428
Iceland,ISL,2027,Prepared Food,Europe,Northern,High income,0.33429566830822405,59695.39529,13183.735309367552,93.34042383016383,96865619.77133761
India,IND,2027,Bakery Items,Asia,Northern,Upper-Middle income,1425.6625861975474,4652.10567,6432318.623913129,21397.22086581309,11161067103.371325
India,IND,2027,Beverages,Asia,Northern,Upper-Middle income,1425.6625861975474,4652.10567,2141561.0134318285,4094.8892679846776,2047765310.6106148
India,IND,2027,Dairy Products,Asia,Northern,Upper-Middle income,1425.6625861975474,4652.10567,9209816.714316359,28178.757057924406,28992072738.241547
India,IND,2027,Frozen Food,Asia,Northern,Upper-Middle income,1425.6625861975474,4652.10567,1730054.9003944218,9728.187579135525,5208154333.369804
India,IND,2027,Fruits & Vegetables,Asia,Northern,Upper-Middle income,1425.6625861975474,4652.10567,16358293.091725005,42789.20067324848,67040933616.080025
India,IND,2027,Grains & Cereals,Asia,Northern,Upper-Middle income,1425.6625861975474,4652.10567,10383417.633638453,9142.427938382469,14598277664.100233
India,IND,2027,Meat & Seafood,Asia,Northern,Upper-Middle income,1425.6625861975474,4652.10567,7772255.385415588,97456.92088596398,227106588115.77023
India,IND,2027,Prepared Food,Asia,Northern,Upper-Middle income,1425.6625861975474,4652.10567,4734156.810891714,28824.60061159764,22673976296.04373
Indonesia,IDN,2027,Bakery Items,Asia,Southern,Upper-Middle income,284.43139495656607,6444.20097,2613111.425651813,10075.695457084146,4577219434.775844
Indonesia,IDN,2027,Beverages,Asia,Southern,Upper-Middle income,284.43139495656607,6444.20097,962317.7411801846,2278.200682823555,779181101.7593021
Indonesia,IDN,2027,Dairy Products,Asia,Southern,Upper-Middle income,284.43139495656607,6444.20097,3213979.4096418843,10645.05406155848,11309266205.74159
Indonesia,IDN,2027,Frozen Food,Asia,Southern,Upper-Middle income,284.43139495656607,6444.20097,621931.4002572666,3886.6556864411573,2044440059.7030866
Indonesia,IDN,2027,Fruits & Vegetables,Asia,Southern,Upper-Middle income,284.43139495656607,6444.20097,6450703.129408471,16136.147610880314,25679868827.492798
Indonesia,IDN,2027,Grains & Cereals,Asia,Southern,Upper-Middle income,284.43139495656607,6444.20097,4036749.06759368,3608.390101081441,5664229767.135854
Indonesia,IDN,2027,Meat & Seafood,Asia,Southern,Upper-Middle income,284.43139495656607,6444.20097,2902189.0859919684,38292.651740772475,78809359337.56918
Indonesia,IDN,2027,Prepared Food,Asia,Southern,Upper-Middle income,284.43139495656607,6444.20097,1893661.3805234416,13193.2992805753,8118922115.900371
Iran,IRN,2027,Bakery Items,Asia,Northern,High income,79.53798274720718,19148.54352,698447.1473778302,2563.1026622874565,1293176302.409067
Iran,IRN,2027,Beverages,Asia,Northern,High income,79.53798274720718,19148.54352,255469.31977201538,679.3655015155008,273638655.10439515
Iran,IRN,2027,Dairy Products,Asia,Northern,High income,79.53798274720718,19148.54352,949860.0274005018,3429.5808142278406,3000320558.941039
Iran,IRN,2027,Frozen Food,Asia,Northern,High income,79.53798274720718,19148.54352,197130.1859555251,1355.931690115726,627402088.6642445
Iran,IRN,2027,Fruits & Vegetables,Asia,Northern,High income,79.53798274720718,19148.54352,1714670.2346595542,4632.804133914269,7017422290.684724
Iran,IRN,2027,Grains & Cereals,Asia,Northern,High income,79.53798274720718,19148.54352,1298142.9387938431,1298.242597690922,1934332581.7178204
Iran,IRN,2027,Meat & Seafood,Asia,Northern,High income,79.53798274720718,19148.54352,870077.5803925195,16071.06968908072,26102253791.516563
Iran,IRN,2027,Prepared Food,Asia,Northern,High income,79.53798274720718,19148.54352,436997.1601511593,3446.496383189657,2044440059.7030866
Iraq,IRQ,2027,Bakery Items,Asia,Northern,Upper-Middle income,40.61215644988545,8137.64313,347753.54268966615,1079.8618414268642,627402088.6642445
Iraq,IRQ,2027,Beverages,Asia,Northern,Upper-Middle income,40.61215644988545,8137.64313,128443.36037056758,295.2230294251562,144045591.0122941
Iraq,IRQ,2027,Dairy Products,Asia,Northern,Upper-Middle income,40.61215644988545,8137.64313,431243.27772529237,1410.9850893568594,1428402649.291156
Iraq,IRQ,2027,Frozen Food,Asia,Northern,Upper-Middle income,40.61215644988545,8137.64313,95859.14693646794,490.20398930963864,291435316.5672957
Iraq,IRQ,2027,Fruits & Vegetables,Asia,Northern,Upper-Middle income,40.61215644988545,8137.64313,820452.4697664098,2230.1190166984848,2945153573.3539004
Iraq,IRQ,2027,Grains & Cereals,Asia,Northern,Upper-Middle income,40.61215644988545,8137.64313,570077.702485383,490.20398930963864,779181101.7593021
Iraq,IRQ,2027,Meat & Seafood,Asia,Northern,Upper-Middle income,40.61215644988545,8137.64313,431911.62284847326,6807.363270303465,11434943164.896296
Iraq,IRQ,2027,Prepared Food,Asia,Northern,Upper-Middle income,40.61215644988545,8137.64313,242304.27338826767,1626.606827045594,1100301575.26192
Ireland,IRL,2027,Bakery Items,Europe,Northern,High income,6.507080425063425,67112.10495000001,59016.54479180815,228.3122393083906,117062806.57492201
Ireland,IRL,2027,Beverages,Europe,Northern,High income,6.507080425063425,67112.10495000001,23873.659253954807,93.34042383016383,96865619.77133761
Ireland,IRL,2027,Dairy Products,Europe,Northern,High income,6.507080425063425,67112.10495000001,83020.45099417111,313.29447947645286,273638655.10439515
Ireland,IRL,2027,Frozen Food,Europe,Northern,High income,6.507080425063425,67112.10495000001,18625.586439474173,140.1316069225371,96865619.77133761
Ireland,IRL,2027,Fruits & Vegetables,Europe,Northern,High income,6.507080425063425,67112.10495000001,141556.4896000088,462.0349924945056,517148994.81656355
Ireland,IRL,2027,Grains & Cereals,Europe,Northern,High income,6.507080425063425,67112.10495000001,102377.53322303173,118.05568486941185,156908279.40997386
Ireland,IRL,2027,Meat & Seafood,Europe,Northern,High income,6.507080425063425,67112.10495000001,74486.50849350113,1457.1657920651348,2280750432.5326414
Ireland,IRL,2027,Prepared Food,Europe,Northern,High income,6.507080425063425,67112.10495000001,40368.37183512451,351.9240693672319,178526265.330622
Israel,ISR,2027,Bakery Items,Asia,Northern,High income,8.434615023181056,42111.315570000006,68148.20344353485,258.1127037487708,133000493.76364988
Israel,ISR,2027,Beverages,Asia,Northern,High income,8.434615023181056,42111.315570000006,25743.985362807412,93.34042383016383,96865619.77133761
Israel,ISR,2027,Dairy Products,Asia,Northern,High income,8.434615023181056,42111.315570000006,79011.85022442778,292.3696883907925,273638655.10439515
Israel,ISR,2027,Frozen Food,Asia,Northern,High income,8.434615023181056,42111.315570000006,20299.66259552149,145.88066050764107,96865619.77133761
Israel,ISR,2027,Fruits & Vegetables,Asia,Northern,High income,8.434615023181056,42111.315570000006,151114.09912321877,457.64898917678784,636191272.8108375
Israel,ISR,2027,Grains & Cereals,Asia,Northern,High income,8.434615023181056,42111.315570000006,109057.18780156417,117.02502796809078,156908279.40997386
Israel,ISR,2027,Meat & Seafood,Asia,Northern,High income,8.434615023181056,42111.315570000006,74486.50849350113,1339.6596699075576,1960659298.9727616
Israel,ISR,2027,Prepared Food,Asia,Northern,High income,8.434615023181056,42111.315570000006,49836.239615646584,392.95274365225015,215652273.5305336
Italy,ITA,2027,Bakery Items,Europe,Northern,High income,61.99406478669108,47137.74657,431243.27772529237,1685.7707179329798,773996018.1087375
Italy,ITA,2027,Beverages,Europe,Northern,High income,61.99406478669108,47137.74657,164999.93515696912,399.5510957743251,165394349.7667842
Italy,ITA,2027,Dairy Products,Europe,Northern,High income,61.99406478669108,47137.74657,588434.61788977,2286.1289538414967,1785662637.2299616
Italy,ITA,2027,Frozen Food,Europe,Northern,High income,61.99406478669108,47137.74657,120490.69590752212,880.2838660420623,391852534.164822
Italy,ITA,2027,Fruits & Vegetables,Europe,Northern,High income,61.99406478669108,47137.74657,1042418.5198160809,3264.039542920279,3701436934.3707914
Italy,ITA,2027,Grains & Cereals,Europe,Northern,High income,61.99406478669108,47137.74657,636925.159199563,573.7760403363183,933171522.5577413
Italy,ITA,2027,Meat & Seafood,Europe,Northern,High income,61.99406478669108,47137.74657,494182.7839527992,9948.775227768188,13247599072.6206
Italy,ITA,2027,Prepared Food,Europe,Northern,High income,61.99406478669108,47137.74657,319838.9778247999,2805.21634366316,1293176302.409067
Ivory Coast,CIV,2027,Bakery Items,Africa,Northern,Lower-Middle income,30.362222088,3243.13525,256349.90817703793,878.2059319148223,449506632.59855723
Ivory Coast,CIV,2027,Beverages,Africa,Northern,Lower-Middle income,30.362222088,3243.13525,86869.15474555932,197.20501432607404,107206037.75528203
Ivory Coast,CIV,2027,Dairy Products,Africa,Northern,Lower-Middle income,30.362222088,3243.13525,339574.59620395344,990.801087352711,1163954854.141247
Ivory Coast,CIV,2027,Frozen Food,Africa,Northern,Lower-Middle income,30.362222088,3243.13525,68334.68573842852,351.9240693672319,215652273.5305336
Ivory Coast,CIV,2027,Fruits & Vegetables,Africa,Northern,Lower-Middle income,30.362222088,3243.13525,546799.9860925508,1369.6529006116953,2200791398.7321897
Ivory Coast,CIV,2027,Grains & Cereals,Africa,Northern,Lower-Middle income,30.362222088,3243.13525,416614.4945747739,350.21501626651764,627402088.6642445
Ivory Coast,CIV,2027,Meat & Seafood,Africa,Northern,Lower-Middle income,30.362222088,3243.13525,305286.99078542256,3878.9970948360487,8214235607.594942
Ivory Coast,CIV,2027,Prepared Food,Africa,Northern,Lower-Middle income,30.362222088,3243.13525,176721.11486507102,999.4186983375448,779181101.7593021
Jamaica,JAM,2027,Bakery Items,Americas,Northern,Upper-Middle income,3.0756463319946246,12832.870770000001,24884.110177244373,109.24926709149038,96865619.77133761
Jamaica,JAM,2027,Beverages,Americas,Northern,Upper-Middle income,3.0756463319946246,12832.870770000001,13525.59290414001,93.34042383016383,96865619.77133761
Jamaica,JAM,2027,Dairy Products,Americas,Northern,Upper-Middle income,3.0756463319946246,12832.870770000001,35004.12870787854,134.06487257489064,121432713.53254355
Jamaica,JAM,2027,Frozen Food,Americas,Northern,Upper-Middle income,3.0756463319946246,12832.870770000001,13183.735309367552,93.34042383016383,96865619.77133761
Jamaica,JAM,2027,Fruits & Vegetables,Americas,Northern,Upper-Middle income,3.0756463319946246,12832.870770000001,58338.5197112725,163.1788311965279,215652273.5305336
Jamaica,JAM,2027,Grains & Cereals,Americas,Northern,Upper-Middle income,3.0756463319946246,12832.870770000001,43097.604311459494,93.34042383016383,96865619.77133761
Jamaica,JAM,2027,Meat & Seafood,Americas,Northern,Upper-Middle income,3.0756463319946246,12832.870770000001,32743.95511190056,490.20398930963864,719276678.5139428
Jamaica,JAM,2027,Prepared Food,Americas,Northern,Upper-Middle income,3.0756463319946246,12832.870770000001,21087.18359663851,152.72331189881427,111726920.77736817
Japan,JPN,2027,Bakery Items,Asia,Northern,High income,129.64168914319052,52229.96317,849932.3231074662,3382.812184185204,1685830700.195424
Japan,JPN,2027,Beverages,Asia,Northern,High income,129.64168914319052,52229.96317,310393.3475820955,829.3302417285981,308511892.3363345
Japan,JPN,2027,Dairy Products,Asia,Northern,High income,129.64168914319052,52229.96317,1034006.2026483094,3913.2762031700754,3359665323.8783054
Japan,JPN,2027,Frozen Food,Asia,Northern,High income,129.64168914319052,52229.96317,229219.81739642672,1720.1549180764814,667180264.0181136
Japan,JPN,2027,Fruits & Vegetables,Asia,Northern,High income,129.64168914319052,52229.96317,2140590.670313035,6215.674453439682,7786473341.3184595
Japan,JPN,2027,Grains & Cereals,Asia,Northern,High income,129.64168914319052,52229.96317,1411926.6759797873,1132.7643589857942,2208810396.273764
Japan,JPN,2027,Meat & Seafood,Asia,Northern,High income,129.64168914319052,52229.96317,1076425.9164097738,23160.500639473456,31131354771.797894
Japan,JPN,2027,Prepared Food,Asia,Northern,High income,129.64168914319052,52229.96317,621718.4604979764,5473.529842281969,2663470736.2858634
Jordan,JOR,2027,Bakery Items,Asia,Northern,Upper-Middle income,7.520480174165505,8225.64504,62426.8989499354,217.43838887547014,117062806.57492201
Jordan,JOR,2027,Beverages,Asia,Northern,Upper-Middle income,7.520480174165505,8225.64504,23873.659253954807,93.34042383016383,96865619.77133761
Jordan,JOR,2027,Dairy Products,Asia,Northern,Upper-Middle income,7.520480174165505,8225.64504,84044.34031236853,295.2230294251562,273638655.10439515
Jordan,JOR,2027,Frozen Food,Asia,Northern,Upper-Middle income,7.520480174165505,8225.64504,20299.66259552149,118.28479865214892,96865619.77133761
Jordan,JOR,2027,Fruits & Vegetables,Asia,Northern,Upper-Middle income,7.520480174165505,8225.64504,154047.1418579529,428.8961336658802,636191272.8108375
Jordan,JOR,2027,Grains & Cereals,Asia,Northern,Upper-Middle income,7.520480174165505,8225.64504,102232.53776155335,109.24926709149038,156908279.40997386
Jordan,JOR,2027,Meat & Seafood,Asia,Northern,Upper-Middle income,7.520480174165505,8225.64504,74486.50849350113,1084.8208298473771,1928653113.6798725
Jordan,JOR,2027,Prepared Food,Asia,Northern,Upper-Middle income,7.520480174165505,8225.64504,49836.239615646584,332.92912832487406,227316502.63367003
Kazakhstan,KAZ,2027,Bakery Items,Asia,Northern,Upper-Middle income,19.601940602458114,6204.6,140888.14447682796,525.7165020564811,273638655.10439515
Kazakhstan,KAZ,2027,Beverages,Asia,Northern,Upper-Middle income,19.601940602458114,6204.6,54579.38658697058,145.88066050764107,96865619.77133761
Kazakhstan,KAZ,2027,Dairy Products,Asia,Northern,Upper-Middle income,19.601940602458114,6204.6,195382.43770322693,590.922737242163,634220627.6593997
Kazakhstan,KAZ,2027,Frozen Food,Asia,Northern,Upper-Middle income,19.601940602458114,6204.6,42429.259188278666,258.1127037487708,144045591.0122941
Kazakhstan,KAZ,2027,Fruits & Vegetables,Asia,Northern,Upper-Middle income,19.601940602458114,6204.6,320507.3229479808,827.994314727797,1100301575.26192
Kazakhstan,KAZ,2027,Grains & Cereals,Asia,Northern,Upper-Middle income,19.601940602458114,6204.6,241760.7956146489,217.43838887547014,344805945.1726609
Kazakhstan,KAZ,2027,Meat & Seafood,Asia,Northern,Upper-Middle income,19.601940602458114,6204.6,174561.34687712064,2540.753320780638,4577712038.766349
Kazakhstan,KAZ,2027,Prepared Food,Asia,Northern,Upper-Middle income,19.601940602458114,6204.6,101564.19263837252,608.6685624497235,449506632.59855723
Kenya,KEN,2027,Bakery Items,Africa,Northern,Lower-Middle income,46.15057757376,3071.58978,368774.33245781634,1353.562655232919,681385208.2293736
Kenya,KEN,2027,Beverages,Africa,Northern,Lower-Middle income,46.15057757376,3071.58978,140888.14447682796,296.34355108812764,144045591.0122941
Kenya,KEN,2027,Dairy Products,Africa,Northern,Lower-Middle income,46.15057757376,3071.58978,444112.5881226435,1336.778615614285,1428402649.291156
Kenya,KEN,2027,Frozen Food,Africa,Northern,Lower-Middle income,46.15057757376,3071.58978,107414.23380175552,563.0975070363589,322864468.6922763
Kenya,KEN,2027,Fruits & Vegetables,Africa,Northern,Lower-Middle income,46.15057757376,3071.58978,820452.4697664098,2240.988538400443,3175582318.512442
Kenya,KEN,2027,Grains & Cereals,Africa,Northern,Lower-Middle income,46.15057757376,3071.58978,610631.3235418821,527.7944361837211,933171522.5577413
Kenya,KEN,2027,Meat & Seafood,Africa,Northern,Lower-Middle income,46.15057757376,3071.58978,431243.27772529237,6149.469668990934,12548093110.139122
Kenya,KEN,2027,Prepared Food,Africa,Northern,Lower-Middle income,46.15057757376,3071.58978,260959.14777389602,1413.0630234840996,1100301575.26192
Kuwait,KWT,2027,Bakery Items,Asia,Northern,High income,3.3348279130321923,78052.76418,40368.37183512451,152.72331189881427,100221633.42782663
Kuwait,KWT,2027,Beverages,Asia,Northern,High income,3.3348279130321923,78052.76418,17872.268916899993,93.34042383016383,96865619.77133761
Kuwait,KWT,2027,Dairy Products,Asia,Northern,High income,3.3348279130321923,78052.76418,59684.88991498898,228.3122393083906,196297511.47073516
Kuwait,KWT,2027,Frozen Food,Asia,Northern,High income,3.3348279130321923,78052.76418,15204.88259696216,109.24926709149038,96865619.77133761
Kuwait,KWT,2027,Fruits & Vegetables,Asia,Northern,High income,3.3348279130321923,78052.76418,96527.49205964876,294.26561696088754,349161544.1901412
Kuwait,KWT,2027,Grains & Cereals,Asia,Northern,High income,3.3348279130321923,78052.76418,79680.1953476086,99.12444525900155,133000493.76364988
Kuwait,KWT,2027,Meat & Seafood,Asia,Northern,High income,3.3348279130321923,78052.76418,49413.83940468955,894.7569466827649,1228993995.8690705
Kuwait,KWT,2027,Prepared Food,Asia,Northern,High income,3.3348279130321923,78052.76418,32407.551912447077,253.90939160813957,149100616.0648284
Kyrgyzstan,KGZ,2027,Bakery Items,Asia,Northern,Upper-Middle income,6.515366993775105,6204.6,46853.68499707357,157.9458459943364,107206037.75528203
Kyrgyzstan,KGZ,2027,Beverages,Asia,Northern,Upper-Middle income,6.515366993775105,6204.6,19355.140626448687,93.34042383016383,96865619.77133761
Kyrgyzstan,KGZ,2027,Dairy Products,Asia,Northern,Upper-Middle income,6.515366993775105,6204.6,63783.939071458735,216.21191760985067,215652273.5305336
Kyrgyzstan,KGZ,2027,Frozen Food,Asia,Northern,Upper-Middle income,6.515366993775105,6204.6,15204.88259696216,96.12914674415116,96865619.77133761
Kyrgyzstan,KGZ,2027,Fruits & Vegetables,Asia,Northern,Upper-Middle income,6.515366993775105,6204.6,102232.53776155335,276.19416690959093,372417906.05032045
Kyrgyzstan,KGZ,2027,Grains & Cereals,Asia,Northern,Upper-Middle income,6.515366993775105,6204.6,82342.31117241616,99.12444525900155,137005218.80776018
Kyrgyzstan,KGZ,2027,Meat & Seafood,Asia,Northern,Upper-Middle income,6.515366993775105,6204.6,63783.939071458735,827.994314727797,1455064680.3347418
Kyrgyzstan,KGZ,2027,Prepared Food,Asia,Northern,Upper-Middle income,6.515366993775105,6204.6,34335.78358469771,228.3122393083906,156908279.40997386
Laos,LAO,2027,Bakery Items,Asia,Northern,Upper-Middle income,7.549516777154561,6204.6,54579.38658697058,188.59290516437116,127235636.49057004
Laos,LAO,2027,Beverages,Asia,Northern,Upper-Middle income,7.549516777154561,6204.6,22524.76425276609,93.34042383016383,96865619.77133761
Laos,LAO,2027,Dairy Products,Asia,Northern,Upper-Middle income,7.549516777154561,6204.6,79680.1953476086,258.1127037487708,245601458.5972343
Laos,LAO,2027,Frozen Food,Asia,Northern,Upper-Middle income,7.549516777154561,6204.6,19355.140626448687,109.24926709149038,96865619.77133761
Laos,LAO,2027,Fruits & Vegetables,Asia,Northern,Upper-Middle income,7.549516777154561,6204.6,138924.11565756603,373.73037530371033,553180303.8605664
Laos,LAO,2027,Grains & Cereals,Asia,Northern,Upper-Middle income,7.549516777154561,6204.6,94337.75684076938,109.24926709149038,156908279.40997386
Laos,LAO,2027,Meat & Seafood,Asia,Northern,Upper-Middle income,7.549516777154561,6204.6,69992.65693268552,935.6667728307924,1821926239.4146478
Laos,LAO,2027,Prepared Food,Asia,Northern,Upper-Middle income,7.549516777154561,6204.6,44685.8282289532,276.19416690959093,196297511.47073516
Latvia,LVA,2027,Bakery Items,Europe,Northern,High income,2.032192512512,25697.5,17255.4601791843,93.34042383016383,96865619.77133761
Latvia,LVA,2027,Beverages,Europe,Northern,High income,2.032192512512,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Latvia,LVA,2027,Dairy Products,Europe,Northern,High income,2.032192512512,25697.5,24542.004377135632,105.82368819178403,100221633.42782663
Latvia,LVA,2027,Frozen Food,Europe,Northern,High income,2.032192512512,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Latvia,LVA,2027,Fruits & Vegetables,Europe,Northern,High income,2.032192512512,25697.5,35004.12870787854,112.86637513173402,149100616.0648284
Latvia,LVA,2027,Grains & Cereals,Europe,Northern,High income,2.032192512512,25697.5,27277.174583541975,93.34042383016383,96865619.77133761
Latvia,LVA,2027,Meat & Seafood,Europe,Northern,High income,2.032192512512,25697.5,21755.528719819336,292.3696883907925,562611810.5481473
Latvia,LVA,2027,Prepared Food,Europe,Northern,High income,2.032192512512,25697.5,13905.054918962147,109.24926709149038,96865619.77133761
